EVENT_ID, Time, Latitude, Longitude, Depth, Magnitude, MagnitudeType, BbEnergyMagnitude, BbRuptureDuration, BbStationCount, BbTotalEnergy, HfEnergyMagnitude, HfRuptureDuration, HfStationCount, HfTotalEnergy
581675, 1997 06 17 21 03 40, 51.3139, -179.3145, 33.0, 6.3, mw, 6.45, 43.0, 52, 1.10000001E14, 6.81, 43.0, 46, 7.2999999E13
583263, 1997 07 19 14 22 08, 16.339, -98.1903, 31.4, 6.9, mw, 6.23, 46.0, 25, 5.1000002E13, 5.9, 46.0, 9, 3.19999993E12
583960, 1997 07 20 00 30 20, 52.5143, -167.5609, 14.4, 6.1, mw, 5.58, 39.0, 46, 5.3000001E12, 5.86, 39.0, 33, 2.79999991E12
585576, 1997 03 17 08 05 50, -6.66, 105.4835, 50.9, 6.3, mw, 6.25, 48.0, 43, 5.3000001E13, 6.46, 48.0, 35, 2.1999999E13
587003, 1997 04 21 12 02 30, -12.6004, 166.6428, 65.7, 7.7, mw, 8.03, 96.0, 29, 2.49999996E16, 7.9, 96.0, 26, 3.20000001E15
587399, 1997 05 21 14 10 28, -20.3924, 169.2302, 69.0, 6.6, mw, 6.74, 51.0, 22, 2.89999983E14, 6.92, 51.0, 17, 1.10000001E14
588074, 1997 06 24 23 04 53, -1.8877, 127.9339, 41.5, 6.2, mw, 6.48, 43.0, 39, 1.20000002E14, 6.74, 43.0, 30, 5.7E13
588433, 1997 04 22 09 31 28, 11.162, -61.0914, 47.1, 6.7, mw, 6.4, 50.0, 41, 9.0999997E13, 6.5, 50.0, 30, 2.50000001E13
588459, 1997 05 22 07 50 55, 18.6706, -101.6584, 84.6, 6.5, mw, 6.23, 32.0, 29, 5.0E13, 6.28, 32.0, 26, 1.20000002E13
588702, 1997 05 22 13 21 38, 18.9866, 121.3381, 49.7, 6.0, mw, 6.14, 52.0, 39, 3.6000001E13, 6.56, 52.0, 33, 3.10000002E13
588987, 1997 07 25 06 47 02, -30.4795, -71.8801, 37.0, 6.2, mw, 5.81, 38.0, 15, 1.20000002E13, 5.98, 38.0, 11, 4.20000013E12
590509, 1997 04 23 19 44 29, 13.9319, 144.9407, 114.3, 6.5, mw, 6.62, 80.0, 39, 1.90000008E14, 6.87, 80.0, 33, 9.0999997E13
590638, 1997 07 27 05 21 27, -30.4971, -71.8906, 18.4, 6.2, mw, 5.9, 42.0, 18, 1.59999999E13, 6.11, 42.0, 10, 6.4999999E12
591939, 1997 05 25 23 22 32, -32.1148, 179.8192, 322.9, 7.1, mw, 7.35, 42.0, 22, 2.40000008E15, 7.58, 42.0, 19, 9.9999999E14
593112, 1997 05 27 08 00 31, -15.353, -173.2083, 33.0, 6.3, mw, 5.8, 45.0, 23, 1.09999995E13, 6.04, 45.0, 12, 5.1E12
594108, 1997 04 27 00 31 34, -19.1169, 168.6796, 51.1, 6.1, mw, 5.81, 18.0, 20, 1.20000002E13, 6.29, 18.0, 13, 1.20000002E13
594225, 1997 03 26 02 08 57, 51.2772, 179.5267, 36.0, 6.6, mw, 6.22, 47.0, 53, 4.8000001E13, 6.53, 47.0, 46, 2.79999991E13
594434, 1997 03 26 08 31 46, 31.9526, 130.3705, 6.5, 6.0, mw, 6.15, 65.0, 34, 3.8E13, 6.43, 65.0, 21, 1.99999997E13
594992, 1997 05 29 17 02 38, -35.9445, -102.4959, 10.0, 6.4, mw, 6.55, 61.0, 28, 1.50000005E14, 6.57, 61.0, 16, 3.19999999E13
595424, 1997 04 28 12 07 38, -42.4134, 42.6807, 10.0, 6.6, mw, 6.53, 58.0, 20, 1.40000004E14, 6.6, 58.0, 8, 3.6000001E13
597505, 1997 09 02 12 13 23, 3.8794, -75.6984, 196.4, 6.8, mw, 6.87, 42.0, 33, 4.5999999E14, 7.14, 42.0, 30, 2.40000004E14
599340, 1997 09 04 04 23 35, -26.4997, 178.3193, 608.0, 6.8, mw, 7.27, 26.0, 22, 1.79999999E15, 7.76, 26.0, 20, 1.99999997E15
599816, 1997 11 03 19 17 34, -30.7624, -71.1646, 54.6, 6.2, mw, 6.31, 25.0, 23, 6.5999999E13, 6.48, 25.0, 16, 2.40000004E13
599839, 1997 11 03 19 17 59, -6.7243, 129.0342, 220.9, 6.1, mw, 6.03, 34.0, 28, 2.50000001E13, 6.5, 34.0, 21, 2.50000001E13
601690, 1997 12 05 11 26 53, 54.8043, 162.0069, 25.2, 7.7, mw, 7.44, 86.0, 57, 3.3E15, 7.41, 86.0, 51, 6.0000002E14
602730, 1997 10 06 12 30 07, 9.7616, 125.8036, 124.0, 6.5, mw, 6.38, 36.0, 41, 8.3E13, 6.73, 36.0, 34, 5.5999998E13
603076, 1997 10 06 20 52 44, -9.2618, 158.6697, 33.0, 6.0, mw, 6.08, 47.0, 25, 3.00000005E13, 6.45, 47.0, 17, 2.09999993E13
603291, 1997 12 05 18 48 20, 53.7222, 161.721, 16.7, 6.4, mw, 6.52, 46.0, 53, 1.40000004E14, 6.61, 46.0, 37, 3.6999998E13
604171, 1997 11 08 10 02 53, 35.1163, 87.3741, 38.1, 7.4, mw, 7.22, 69.0, 49, 1.50000001E15, 7.09, 69.0, 40, 1.90000008E14
604509, 1997 09 10 12 57 06, -21.4034, -174.3366, 10.0, 6.1, mw, 5.9, 61.0, 15, 1.59999999E13, 6.13, 61.0, 8, 6.9999998E12
604882, 1997 08 10 09 20 31, -16.0503, 124.4227, 10.0, 6.3, mw, 6.61, 76.0, 32, 1.79999999E14, 6.88, 76.0, 26, 9.5000004E13
605726, 1997 11 09 22 56 43, 13.8897, -88.8016, 183.1, 6.5, mw, 6.23, 66.0, 22, 4.8999998E13, 6.48, 66.0, 11, 2.40000004E13
607177, 1997 08 13 04 45 03, 25.132, 125.8665, 39.5, 6.2, mw, 6.3, 83.0, 37, 6.4E13, 6.59, 83.0, 33, 3.39999992E13
608140, 1997 12 07 17 56 17, 54.6374, 162.8319, 22.0, 6.2, mw, 6.04, 58.0, 46, 2.59999998E13, 5.86, 58.0, 20, 2.79999991E12
608540, 1997 10 13 13 39 36, 36.3483, 22.1048, 13.3, 6.4, mw, 6.43, 44.0, 44, 9.9000003E13, 6.76, 44.0, 42, 6.2E13
609283, 1997 09 17 14 50 36, 2.0994, 126.61, 45.2, 6.0, mw, 5.89, 43.0, 28, 1.59999999E13, 6.31, 43.0, 24, 1.29999999E13
609301, 1997 10 14 09 53 11, -22.1447, -176.7203, 105.4, 7.8, mw, 7.8, 49.0, 16, 1.09999997E16, 7.85, 49.0, 16, 2.70000005E15
610157, 1997 10 15 01 03 33, -30.8907, -71.139, 54.1, 7.1, mw, 7.65, 61.0, 23, 6.8E15, 7.86, 61.0, 22, 2.80000004E15
610717, 1997 11 15 07 05 16, 43.7931, 145.0345, 158.0, 6.1, mw, 6.19, 23.0, 43, 4.3999998E13, 6.71, 23.0, 33, 5.2E13
611457, 1997 09 20 16 11 29, -28.7375, -177.575, 11.4, 6.9, mw, 6.94, 57.0, 20, 5.7000001E14, 7.12, 57.0, 14, 2.20000003E14
612507, 1997 08 20 07 15 14, 4.3081, 96.5056, 24.7, 6.0, mw, 6.24, 72.0, 32, 5.2E13, 6.64, 72.0, 29, 4.1000001E13
612755, 1997 12 11 07 56 29, 3.9729, -75.7653, 182.4, 6.4, mw, 6.18, 32.0, 26, 4.1999999E13, 6.63, 32.0, 16, 3.9999999E13
613741, 1997 11 18 13 07 38, 37.4824, 20.6923, 10.0, 6.4, mw, 6.47, 82.0, 44, 1.10000001E14, 6.76, 82.0, 39, 6.2E13
615478, 1997 09 25 14 20 48, -13.7492, 66.2555, 10.0, 6.0, mw, 5.97, 53.0, 40, 1.99999997E13, 6.18, 53.0, 23, 8.4999998E12
616430, 1997 09 26 09 40 25, 43.0923, 12.8183, 0.5, 6.0, mw, 5.86, 43.0, 43, 1.39999995E13, 6.07, 43.0, 20, 5.8E12
617157, 1997 09 26 15 48 34, -5.3669, 128.9844, 253.6, 6.0, mw, 6.17, 24.0, 31, 4.1000001E13, 6.67, 24.0, 27, 4.6000002E13
617694, 1997 11 21 11 23 03, 22.2195, 92.6839, 29.6, 6.1, mw, 6.36, 46.0, 37, 7.9000001E13, 6.75, 46.0, 31, 6.0000001E13
618747, 1997 12 17 04 38 51, 51.1694, 178.8257, 21.7, 6.5, mw, 6.32, 54.0, 49, 6.7999998E13, 6.39, 54.0, 31, 1.69999996E13
619070, 1997 08 29 08 14 07, -3.5229, 144.3689, 6.4, 6.5, mw, 6.74, 60.0, 35, 2.89999983E14, 6.77, 60.0, 21, 6.4E13
622405, 1997 11 25 12 14 36, 1.2086, 122.5622, 46.3, 7.0, mw, 7.07, 64.0, 40, 9.0E14, 7.04, 64.0, 32, 1.59999997E14
622412, 1997 09 30 06 27 24, 31.9763, 141.9905, 4.7, 6.2, mw, 5.75, 70.0, 41, 9.5999995E12, 5.79, 70.0, 20, 2.2E12
622715, 1997 10 28 06 15 19, -4.3507, -76.6751, 127.5, 7.1, mw, 7.26, 75.0, 25, 1.79999999E15, 7.4, 75.0, 23, 5.7000001E14
623174, 1997 12 22 02 05 51, -5.5589, 147.838, 190.0, 7.0, mw, 7.53, 44.0, 37, 4.39999992E15, 7.81, 44.0, 30, 2.30000008E15
624908, 1997 11 28 22 53 42, -13.772, -68.7982, 599.8, 6.6, mw, 7.04, 15.0, 21, 8.1999999E14, 7.49, 15.0, 20, 7.8000002E14
625372, 1998 01 01 06 11 22, 23.9404, 142.0202, 91.3, 6.3, mw, 6.7, 27.0, 37, 2.49999997E14, 7.09, 27.0, 32, 1.90000008E14
625619, 1998 04 01 17 56 23, -0.502, 99.3222, 61.6, 6.9, mw, 6.78, 58.0, 46, 3.29999987E14, 7.02, 58.0, 37, 1.50000005E14
627618, 1998 03 03 02 24 45, 14.385, -91.4797, 73.1, 6.1, mw, 6.09, 68.0, 25, 3.10000002E13, 6.32, 68.0, 13, 1.39999995E13
628505, 1998 01 03 06 10 08, -35.5487, -16.0444, 10.0, 6.2, mw, 5.99, 41.0, 21, 2.09999993E13, 6.43, 41.0, 9, 1.99999997E13
629200, 1998 04 03 22 01 51, -8.0835, -74.9182, 170.1, 6.6, mw, 6.89, 76.0, 25, 4.80000009E14, 7.26, 76.0, 21, 3.50000006E14
629205, 1998 05 03 23 30 24, 22.3022, 125.3178, 50.5, 7.5, mw, 7.75, 67.0, 40, 9.3999998E15, 7.83, 67.0, 38, 2.50000007E15
629551, 1998 01 04 06 11 56, -22.2306, 170.9093, 75.6, 7.3, mw, 7.65, 66.0, 25, 6.6999997E15, 7.79, 66.0, 19, 2.19999996E15
636348, 1998 04 10 16 40 39, -1.215, -15.6506, 10.0, 6.2, mw, 5.92, 49.0, 28, 1.69999996E13, 6.3, 49.0, 10, 1.29999999E13
636369, 1998 01 10 04 54 25, -12.0264, -72.0638, 33.0, 6.4, mw, 6.43, 68.0, 20, 9.7999997E13, 6.5, 68.0, 11, 2.59999998E13
636580, 1998 01 10 08 20 10, 14.4023, -91.5739, 70.5, 6.6, mw, 6.66, 87.0, 24, 2.20000003E14, 6.83, 87.0, 19, 7.8000003E13
637103, 1998 05 10 06 06 03, 13.717, -90.8696, 76.4, 6.3, mw, 5.85, 58.0, 25, 1.29999999E13, 5.99, 58.0, 12, 4.4E12
639969, 1998 03 14 19 40 31, 30.1606, 57.6123, 43.5, 6.6, mw, 6.6, 59.0, 50, 1.79999999E14, 6.59, 59.0, 38, 3.39999992E13
641589, 1998 05 13 23 02 06, -5.1658, 151.7716, 67.0, 6.5, mw, 6.15, 88.0, 32, 3.8E13, 6.41, 88.0, 26, 1.9E13
641757, 1998 02 16 23 53 19, 52.6815, -33.6622, 10.0, 6.7, mw, 6.7, 44.0, 50, 2.60000006E14, 6.93, 44.0, 39, 1.10000001E14
642540, 1998 05 14 18 56 22, 40.2765, 143.261, 22.6, 6.0, mw, 6.07, 60.0, 39, 2.79999991E13, 6.25, 60.0, 30, 1.09999995E13
643173, 1998 05 15 05 58 08, 14.1323, 144.9098, 175.0, 6.0, mw, 5.64, 37.0, 33, 6.6E12, 6.04, 37.0, 29, 5.2000001E12
644286, 1998 02 19 14 14 51, -4.507, 129.055, 38.6, 6.5, mw, 6.55, 24.0, 39, 1.50000005E14, 6.74, 24.0, 23, 5.7E13
644365, 1998 05 16 02 22 02, -22.2067, -179.5049, 570.5, 6.8, mw, 6.98, 18.0, 22, 6.5999997E14, 7.36, 18.0, 20, 4.99999993E14
645320, 1998 02 20 12 18 05, 36.5084, 71.1185, 230.7, 6.4, mw, 6.4, 43.0, 47, 9.0E13, 6.75, 43.0, 42, 6.0000001E13
649283, 1998 04 20 22 59 16, 18.5628, -101.1807, 77.1, 6.0, mw, 5.69, 38.0, 18, 7.7999998E12, 6.08, 38.0, 12, 5.9E12
649832, 1998 03 25 03 12 25, -62.8257, 149.6713, 10.0, 7.8, mw, 8.34, 127.0, 25, 7.2999996E16, 8.27, 127.0, 22, 1.20000001E16
650888, 1998 05 22 04 48 50, -17.8595, -65.539, 24.0, 6.6, mw, 6.58, 49.0, 25, 1.70000007E14, 6.92, 49.0, 18, 1.10000001E14
652550, 1998 05 23 17 44 46, 8.1778, 123.7885, 646.0, 6.0, mw, 6.45, 18.0, 39, 1.10000001E14, 6.93, 18.0, 35, 1.10000001E14
654062, 1998 01 27 21 05 42, -22.4634, 179.123, 588.1, 6.5, mw, 5.87, 8.0, 15, 1.39999995E13, 5.89, 8.0, 8, 3.00000005E12
654162, 1998 03 29 07 15 00, -0.0504, -17.9662, 10.0, 6.0, mw, 6.04, 57.0, 33, 2.59999998E13, 6.38, 57.0, 16, 1.59999999E13
654643, 1998 03 29 19 48 12, -17.6585, -178.9897, 499.6, 7.1, mw, 7.67, 21.0, 26, 7.3000002E15, 7.69, 21.0, 24, 1.60000001E15
655954, 1998 01 30 12 16 09, -23.838, -70.1614, 44.2, 7.0, mw, 7.23, 67.0, 20, 1.60000001E15, 7.4, 67.0, 17, 5.7000001E14
656428, 1998 06 01 05 34 04, 52.8757, 160.0159, 48.6, 6.5, mw, 6.22, 47.0, 56, 4.8000001E13, 6.44, 47.0, 51, 2.09999993E13
657157, 1998 04 27 18 40 37, -2.9826, 136.2865, 46.1, 6.2, mw, 5.88, 60.0, 30, 1.50000003E13, 6.23, 60.0, 19, 9.9999998E12
658984, 1998 09 02 08 37 31, 5.4038, 126.7188, 67.3, 6.8, mw, 7.16, 56.0, 42, 1.20000004E15, 7.41, 56.0, 37, 5.7999997E14
659314, 1998 05 30 06 22 28, 37.1533, 70.1183, 30.4, 6.6, mw, 6.72, 68.0, 47, 2.69999999E14, 7.0, 68.0, 40, 1.40000004E14
660171, 1998 10 03 11 15 41, 28.5264, 127.6489, 216.5, 6.2, mw, 5.75, 37.0, 33, 9.5999995E12, 6.0, 37.0, 26, 4.5000001E12
661613, 1998 09 03 17 37 56, -29.3682, -71.6196, 12.0, 6.5, mw, 6.75, 49.0, 26, 3.0000001E14, 6.7, 49.0, 14, 5.1000002E13
665911, 1998 06 07 23 20 14, 15.9855, -93.7856, 92.0, 6.3, mw, 6.29, 74.0, 26, 6.2E13, 6.72, 74.0, 21, 5.3999999E13
665926, 1998 10 08 04 51 40, -16.0485, -71.3472, 111.6, 6.2, mw, 6.3, 16.0, 23, 6.2999998E13, 6.64, 16.0, 19, 4.1000001E13
667218, 1998 07 09 14 45 34, -30.4781, -178.9702, 82.0, 6.9, mw, 6.84, 36.0, 20, 4.09999994E14, 7.16, 36.0, 13, 2.49999997E14
667445, 1998 07 09 19 39 43, 60.5196, -153.1805, 139.6, 6.2, mw, 6.2, 96.0, 57, 4.5E13, 6.57, 96.0, 50, 3.19999999E13
668218, 1998 08 10 09 52 15, 7.4056, 94.2391, 33.0, 6.0, mw, 6.17, 31.0, 43, 4.1000001E13, 6.57, 31.0, 32, 3.19999999E13
668734, 1998 10 10 16 32 19, -0.4048, 119.8317, 34.5, 6.0, mw, 5.77, 42.0, 36, 9.9999998E12, 6.27, 42.0, 17, 1.09999995E13
673436, 1998 09 14 23 16 47, 51.5774, -173.1836, 35.4, 6.0, mw, 5.8, 49.0, 47, 1.09999995E13, 6.04, 49.0, 24, 5.2000001E12
673964, 1998 09 15 08 35 48, -5.4725, 151.5889, 63.7, 6.2, mw, 5.61, 65.0, 27, 5.9E12, 5.84, 65.0, 13, 2.60000003E12
674564, 1998 07 16 11 56 36, -11.0892, 166.1731, 109.5, 7.0, mw, 7.13, 35.0, 34, 1.09999998E15, 7.02, 35.0, 28, 1.50000005E14
675726, 1998 06 18 04 17 55, -11.4768, -14.0731, 10.0, 6.2, mw, 6.07, 67.0, 34, 2.90000009E13, 6.17, 67.0, 20, 8.0E12
675761, 1998 07 17 08 49 23, -3.2004, 141.6695, 34.3, 7.0, mw, 6.58, 60.0, 37, 1.70000007E14, 6.47, 60.0, 29, 2.30000008E13
678878, 1998 07 19 15 58 38, -22.0283, -175.6952, 71.1, 6.0, mw, 6.14, 35.0, 20, 3.6000001E13, 6.59, 35.0, 10, 3.39999992E13
679360, 1998 08 20 06 40 56, 28.9326, 139.3575, 442.8, 7.1, mw, 7.32, 40.0, 42, 2.19999996E15, 7.74, 40.0, 41, 1.79999999E15
680499, 1998 09 21 06 52 44, 0.1942, 122.4686, 181.3, 6.0, mw, 6.06, 24.0, 37, 2.79999991E13, 6.44, 24.0, 31, 2.09999993E13
680756, 1998 09 21 12 09 42, -13.6264, 166.7869, 55.4, 6.3, mw, 6.3, 22.0, 30, 6.2999998E13, 6.59, 22.0, 22, 3.5000001E13
681486, 1998 09 22 01 16 55, 11.8175, 143.1756, 9.9, 6.0, mw, 5.69, 60.0, 33, 7.7999998E12, 5.75, 60.0, 19, 1.90000005E12
682823, 1998 08 23 05 36 13, 14.7225, 120.0509, 73.0, 6.1, mw, 5.99, 31.0, 34, 2.1999999E13, 6.26, 31.0, 28, 1.09999995E13
683276, 1998 08 23 13 57 15, 11.6929, -88.0452, 55.2, 6.7, mw, 6.66, 36.0, 32, 2.20000003E14, 6.53, 36.0, 23, 2.79999991E13
684382, 1998 07 24 18 44 00, 21.4381, 121.9653, 6.7, 6.1, mw, 6.28, 48.0, 38, 6.0000001E13, 6.51, 48.0, 32, 2.59999998E13
684837, 1998 07 25 02 39 25, -13.6357, 166.8362, 59.7, 6.3, mw, 6.39, 51.0, 30, 8.7999996E13, 6.58, 51.0, 18, 3.39999992E13
685374, 1998 06 27 13 55 53, 36.8451, 35.325, 46.6, 6.2, mw, 6.47, 61.0, 49, 1.20000002E14, 6.78, 61.0, 41, 6.7999998E13
686302, 1998 10 28 16 25 04, 0.8201, 125.9567, 46.0, 6.6, mw, 7.07, 50.0, 39, 8.8999997E14, 7.31, 50.0, 34, 4.09999994E14
687769, 1998 08 27 09 03 36, 39.5762, 77.3403, 33.0, 6.4, mw, 6.43, 137.0, 43, 1.0E14, 6.76, 137.0, 34, 6.2E13
689294, 1998 09 28 13 34 30, -8.1741, 112.4447, 157.2, 6.6, mw, 6.7, 35.0, 41, 2.49999997E14, 7.08, 35.0, 37, 1.90000008E14
689921, 1998 07 29 07 14 24, -32.2719, -71.218, 56.0, 6.4, mw, 6.81, 48.0, 22, 3.6999999E14, 6.95, 48.0, 16, 1.20000002E14
689926, 1998 09 28 19 23 24, 3.8321, 126.4105, 45.1, 6.1, mw, 6.09, 53.0, 39, 3.10000002E13, 6.48, 53.0, 29, 2.40000004E13
691207, 1998 07 29 18 00 31, -2.7226, 138.9656, 43.8, 6.5, mw, 6.6, 72.0, 39, 1.79999999E14, 6.59, 72.0, 29, 3.5000001E13
693049, 1998 08 30 01 48 08, 17.0897, 148.1379, 31.1, 6.3, mw, 6.43, 53.0, 39, 1.0E14, 6.79, 53.0, 34, 6.9E13
695994, 1998 12 06 00 47 14, 1.2952, 126.272, 42.9, 6.5, mw, 6.65, 43.0, 35, 2.09999993E14, 6.96, 43.0, 27, 1.20000002E14
697565, 1999 03 04 05 38 26, 28.277, 57.203, 36.9, 6.4, Mw, 6.31, 55.0, 52, 6.5999999E13, 6.63, 55.0, 43, 3.9999999E13
697944, 1999 03 04 08 51 59, 5.394, 121.923, 15.0, 7.0, Mw, 7.07, 55.0, 49, 9.0E14, 7.07, 55.0, 35, 1.79999999E14
698957, 1998 11 08 07 25 49, -9.1338, 121.4503, 46.9, 6.3, mw, 6.3, 68.0, 38, 6.2E13, 6.57, 68.0, 32, 3.19999999E13
700069, 1998 11 09 05 38 43, -6.9558, 128.9606, 32.9, 7.0, mw, 7.13, 47.0, 47, 1.09999998E15, 7.07, 47.0, 14, 1.79999999E14
701547, 1999 02 06 17 45 27, 19.246, 121.253, 52.1, 6.0, Mw, 5.78, 56.0, 32, 9.9999998E12, 6.14, 56.0, 19, 7.3E12
701768, 1999 02 06 21 48 01, -12.891, 166.681, 111.4, 7.3, Mw, 7.86, 71.0, 31, 1.4E16, 7.6, 71.0, 22, 1.09999998E15
704679, 1998 12 14 16 25 23, -38.2688, -71.0305, 125.4, 6.0, mw, 5.92, 27.0, 15, 1.69999996E13, 6.31, 27.0, 10, 1.29999999E13
705941, 1999 03 08 12 25 46, 52.069, 159.435, 36.6, 6.8, Mw, 6.6, 64.0, 66, 1.79999999E14, 6.2, 64.0, 45, 9.0000002E12
706160, 1998 11 14 15 03 13, -14.9697, 167.3387, 128.8, 6.0, mw, 5.74, 22.0, 23, 9.0000002E12, 6.07, 22.0, 15, 5.5999998E12
706724, 1998 11 15 02 44 08, -21.5629, -176.4532, 112.2, 6.3, mw, 6.0, 28.0, 21, 2.30000008E13, 6.38, 28.0, 17, 1.69999996E13
706776, 1998 12 16 17 45 06, 1.1145, 126.126, 51.8, 6.0, mw, 6.19, 45.0, 33, 4.3E13, 6.49, 45.0, 20, 2.40000004E13
710465, 1998 11 18 15 48 41, -3.303, 130.8494, 36.4, 6.0, mw, 5.9, 52.0, 28, 1.59999999E13, 6.26, 52.0, 17, 1.09999995E13
713188, 1999 02 13 14 45 11, -3.531, 144.873, 4.0, 6.1, Mw, 6.33, 35.0, 34, 7.0000002E13, 6.39, 35.0, 13, 1.69999996E13
714140, 1999 01 16 10 44 39, 56.237, -147.418, 21.0, 6.0, Mw, 6.01, 44.0, 45, 2.40000004E13, 6.35, 44.0, 25, 1.50000003E13
716018, 1999 02 14 21 12 27, -15.517, 167.956, 32.5, 6.0, Mw, 5.88, 25.0, 22, 1.50000003E13, 6.18, 25.0, 13, 8.4000003E12
717973, 1998 12 27 00 38 26, -21.808, -176.3338, 148.7, 6.8, mw, 6.8, 34.0, 24, 3.59999998E14, 7.04, 34.0, 21, 1.59999997E14
718265, 1999 01 19 03 35 40, -4.721, 153.27, 180.8, 7.0, Mw, 6.92, 108.0, 39, 5.39999997E14, 6.93, 108.0, 31, 1.10000001E14
722183, 1998 11 29 14 10 26, -1.9808, 124.882, 0.2, 7.7, mw, 7.9, 91.0, 45, 1.59999998E16, 7.6, 91.0, 37, 1.09999998E15
726063, 1999 01 24 00 37 06, 30.61, 131.136, 48.2, 6.3, Mw, 6.43, 32.0, 37, 1.0E14, 6.75, 32.0, 30, 6.0000001E13
726199, 1999 08 01 08 39 04, -30.394, -177.834, 10.0, 6.2, Mw, 6.21, 62.0, 14, 4.6000002E13, 6.56, 62.0, 8, 3.10000002E13
727547, 1999 01 24 08 00 08, -26.45, 74.497, 10.0, 6.1, Mw, 6.15, 21.0, 38, 3.8E13, 6.3, 21.0, 31, 1.29999999E13
728036, 1999 04 01 21 36 21, -4.361, 152.71, 34.8, 6.0, Mw, 5.89, 66.0, 30, 1.59999999E13, 6.09, 66.0, 22, 6.1000002E12
729434, 1999 07 02 11 45 32, 49.328, -129.146, 10.0, 6.0, Mw, 5.71, 52.0, 36, 8.2000001E12, 5.91, 52.0, 11, 3.30000001E12
729661, 1999 02 22 01 00 32, -21.383, 169.651, 23.4, 6.4, Mw, 6.39, 39.0, 26, 8.6999998E13, 6.59, 39.0, 11, 3.5000001E13
730210, 1999 04 02 17 05 50, -19.858, 168.114, 35.4, 6.1, Mw, 6.26, 34.0, 26, 5.5999998E13, 6.56, 34.0, 17, 3.10000002E13
731494, 1999 07 03 05 30 11, 26.299, 140.561, 449.5, 6.1, Mw, 6.58, 22.0, 49, 1.59999997E14, 7.13, 22.0, 39, 2.20000003E14
731585, 1999 03 20 10 47 45, 51.563, -177.716, 25.8, 6.8, Mw, 6.73, 51.0, 69, 2.80000008E14, 6.82, 51.0, 52, 7.6999998E13
732053, 1999 04 03 06 17 16, -16.584, -72.533, 62.6, 6.8, Mw, 6.94, 43.0, 28, 5.7999997E14, 6.95, 43.0, 21, 1.20000002E14
732307, 1999 01 25 18 19 18, 4.469, -75.682, 24.3, 6.2, Mw, 6.25, 39.0, 24, 5.3000001E13, 6.55, 39.0, 11, 3.00000005E13
733748, 1999 02 23 07 27 58, 0.145, 119.483, 50.4, 6.2, Mw, 6.31, 52.0, 36, 6.5999999E13, 6.55, 52.0, 29, 3.10000002E13
739891, 1999 04 05 11 08 04, -5.632, 149.625, 152.4, 7.4, Mw, 7.53, 74.0, 43, 4.49999991E15, 7.39, 74.0, 39, 5.49999989E14
740077, 1999 05 05 22 41 28, 14.305, -94.751, 16.0, 6.2, Mw, 5.83, 32.0, 23, 1.20000002E13, 6.17, 32.0, 17, 8.1E12
740336, 1999 01 28 08 10 04, 52.86, -169.172, 56.3, 6.6, Mw, 6.53, 43.0, 58, 1.40000004E14, 6.8, 43.0, 53, 7.0000002E13
741437, 1999 01 28 18 24 25, -4.623, 153.635, 109.2, 6.4, Mw, 5.97, 32.0, 33, 1.99999997E13, 6.08, 32.0, 18, 5.9E12
743187, 1999 04 06 08 22 15, -6.532, 147.026, 47.8, 6.4, Mw, 6.34, 45.0, 34, 7.2000001E13, 6.58, 45.0, 25, 3.29999995E13
743218, 1999 06 06 07 08 11, 13.927, -90.913, 86.5, 6.3, Mw, 5.92, 54.0, 28, 1.69999996E13, 6.22, 54.0, 18, 9.5999995E12
743303, 1999 05 06 23 00 51, 29.534, 51.917, 17.2, 6.1, Mw, 6.57, 47.0, 51, 1.59999997E14, 6.85, 47.0, 43, 8.3999997E13
745918, 1999 05 07 14 13 55, 56.497, -152.856, 40.8, 6.2, Mw, 5.97, 50.0, 56, 1.99999997E13, 6.25, 50.0, 40, 9.9999998E12
745992, 1999 07 07 18 52 58, 49.204, 155.551, 41.3, 6.0, Mw, 5.73, 40.0, 57, 8.8999996E12, 6.03, 40.0, 46, 5.1E12
750386, 1999 07 09 05 04 48, -6.593, 154.876, 77.5, 6.3, Mw, 5.95, 35.0, 34, 1.9E13, 6.33, 35.0, 26, 1.39999995E13
750667, 1999 04 08 13 10 34, 43.609, 130.413, 564.1, 7.1, Mw, 7.59, 22.0, 52, 5.4000001E15, 8.0, 22.0, 50, 4.49999991E15
751622, 1999 05 08 22 12 49, 14.25, -92.087, 71.2, 6.1, Mw, 5.25, 40.0, 22, 1.70000004E12, 5.58, 40.0, 12, 1.1E12
753607, 1999 04 09 12 16 02, -26.38, 178.218, 625.4, 6.1, Mw, 6.23, 17.0, 19, 5.0E13, 6.5, 17.0, 8, 2.59999998E13
755871, 1999 07 11 14 14 16, 15.788, -88.319, 6.4, 6.7, Mw, 6.66, 50.0, 30, 2.20000003E14, 6.9, 50.0, 25, 1.0E14
756655, 1999 08 12 05 45 01, -1.775, 122.483, 54.2, 6.2, Mw, 6.65, 74.0, 39, 2.09999993E14, 6.98, 74.0, 32, 1.30000003E14
757160, 1999 05 10 20 33 03, -5.181, 150.895, 150.3, 7.1, Mw, 7.34, 57.0, 40, 2.30000008E15, 7.29, 57.0, 36, 3.90000009E14
757738, 1999 03 28 19 05 12, 30.511, 79.421, 22.9, 6.6, Mw, 6.72, 52.0, 51, 2.69999999E14, 6.83, 52.0, 45, 7.9000001E13
