MSt,MSlat,MSlon,MSdepth,MSmag,MSfms,MSprod,FSprod,MSres
735409.919608565,10.6905,-42.6687,17.5,6.5,0,2,0,-0.594684321523219
735347.968553935,-3.8359,152.2033,24.4,6.5,0,4,0,-0.293654325859238
735338.064174074,-6.5017,154.6407,47.1,6.5,0,30,1,0.581406937532462
735303.952675116,-6.6966,148.2433,28.9,6.5,0,47,1,0.776383540748518
735189.758834028,49.2365,155.6545,50.8,6.5,0,8,0,0.00737566980474358
735138.986070602,51.5408,-178.1844,26.8,6.5,0,3,0,-0.418593062467538
735092.516176736,38.4023,46.838,8.7,6.5,0,25,0,0.502225691484838
735075.472544907,-9.669,159.8561,23.7,6.5,0,5,0,-0.196744312851181
734790.149480093,-6.6259,147.9311,43.2,6.5,0,3,0,-0.418593062467538
734755.820522338,49.3886,-127.0648,15.4,6.5,0,1,0,-0.8957143171872
734695.866028819,9.5277,122.2457,21.6,6.5,0,113,2,1.15736412629622
734638.775820486,-6.066,154.4323,46.9,6.5,0,4,0,-0.293654325859238
734492.779165741,28.3681,59.15,14.5,6.5,0,11,0,0.145678367971025
734452.170429861,-45.5992,96.3646,15.3,6.5,0,1,0,-0.8957143171872
734384.46953831,51.6273,-176.0005,45.8,6.5,0,22,0,0.446708363635006
734258.966477894,60.4708,-177.8509,13.3,6.5,0,4,1,-0.293654325859238
734254.124910417,22.2406,123.8157,23.2,6.5,0,2,0,-0.594684321523219
734211.338946875,37.7839,141.6548,40.1,6.5,0,5,1,-0.196744312851181
734148.019234375,40.6654,-124.4669,20.6,6.5,0,3,0,-0.418593062467538
734090.129147106,-19.469,-70.4181,36,6.5,0,5,0,-0.196744312851181
733995.171194444,-11.6019,166.2285,40.3,6.5,0,93,0,1.07276863136674
733938.220590278,4.675,126.707,33,6.5,0,16,1,0.308405665468725
733909.037385069,-31.4495,-178.5584,32.5,6.5,0,25,0,0.502225691484838
733838.451737963,80.3143,-1.9637,14.2,6.5,0,1,2,-0.8957143171872
733732.978553241,-6.68,117.47,10,6.5,0,0,0,-Inf
733560.604884028,-59.5987,150.0487,10,6.5,0,0,0,-Inf
733551.816383102,7.3593,-34.891,10,6.5,0,1,0,-0.8957143171872
733522.510303356,-1.1526,-23.5243,10,6.5,0,1,0,-0.8957143171872
733513.958265625,51.9,-179.3687,25.9,6.5,0,13,0,0.218229035119637
733470.396605208,46.3868,153.1289,36.8,6.5,0,22,1,0.446708363635006
733462.615550116,-2.4237,99.9232,35,6.5,0,22,4,0.446708363635006
733448.515316435,-60.7841,-25.5944,10,6.5,0,3,0,-0.418593062467538
733371.828567824,-8.2256,118.5261,31.6,6.5,0,12,4,0.183466928860425
733371.668267593,-8.3523,118.3369,35.5,6.5,0,17,0,0.334734604191074
733274.946162037,8.1252,-39.2485,0.7,6.5,0,6,0,-0.117563066803556
733270.360743287,-9.8291,159.4616,9.5,6.5,0,22,0,0.446708363635006
733269.848761574,50.3359,-177.5748,18.9,6.5,0,12,0,0.183466928860425
733217.017562269,-55.6106,-2.4337,10,6.5,0,2,0,-0.594684321523219
732929.823871065,13.537,121.677,1,6.5,0,18,0,0.359558187916106
732913.91016169,51.1751,157.398,54.2,6.5,0,1,0,-0.8957143171872
732842.179683796,51.7708,177.1416,29,6.5,0,22,0,0.446708363635006
732825.133457523,-5.7084,151.2007,43.9,6.5,0,79,0,1.00191277410324
732774.354681134,-16.5638,176.999,13.5,6.5,0,3,0,-0.418593062467538
732767.556266551,-29.6842,-176.8148,24.8,6.5,0,110,0,1.14567836797102
732648.550802199,38.0593,142.1795,38.4,6.5,0,12,0,0.183466928860425
732614.170774653,-45.2183,96.9253,10,6.5,0,7,0,-0.0506162771729431
732478.828048958,-44.8867,-80.5067,10,6.5,0,0,0,-Inf
732448.162669213,-32.6619,-179.3045,38.9,6.5,0,13,0,0.218229035119637
732444.469137847,-57.4719,-139.0552,10,6.5,0,1,0,-0.8957143171872
732437.800265625,6.3074,-82.6577,10,6.5,0,4,1,-0.293654325859238
732358.612772917,4.7472,126.5139,35.9,6.5,0,2,0,-0.594684321523219
732331.258011458,33.9633,141.5349,12.7,6.5,0,62,1,0.896677372311054
732187.570452778,-34.9752,-70.3148,6.5,6.5,0,13,0,0.218229035119637
732156.164230324,-0.5197,133.1017,30.9,6.5,0,9,0,0.0585281922521249
731940.862889005,-22.1534,169.5401,6.4,6.5,0,204,0,1.4139158502387
731940.299441204,8.3639,-82.8165,33.4,6.5,0,20,0,0.405315678476781
731903.718336806,12.1064,125.4699,47.9,6.5,0,6,0,-0.117563066803556
731777.782387037,-3.8952,152.2726,33,6.5,0,7,1,-0.0506162771729431
731688.618629861,-54.8046,1.1821,10,6.5,0,0,0,-Inf
731492.672568171,23.3039,-108.496,10,6.5,0,0,0,-Inf
731472.936451157,13.005,93.105,21,6.5,0,32,0,0.609435661132706
731442.581887268,14.036,146.278,54.5,6.5,0,0,0,-Inf
731428.011629398,7.94,-82.807,10,6.5,0,16,0,0.308405665468725
731394.24350162,-7,104.088,33,6.5,0,30,0,0.581406937532462
731389.123859606,35.589,49.022,10,6.5,0,9,0,0.0585281922521249
731380.060639468,-47.819,99.739,10,6.5,0,3,0,-0.418593062467538
731250.299669792,38.52,31.202,22.1,6.5,0,8,0,0.00737566980474358
731105.622809375,-0.624,133.128,33,6.5,0,10,0,0.1042856828128
731016.825555093,51.149,-179.862,18,6.5,0,7,2,-0.0506162771729431
730929.244623958,-4.044,128.013,33,6.5,0,6,0,-0.117563066803556
730840.474932523,-39.019,-74.732,11,6.5,0,3,0,-0.418593062467538
730798.291660301,7.141,-77.841,17,6.5,0,3,0,-0.418593062467538
730761.101073495,-7.845,30.817,39.6,6.5,0,4,0,-0.293654325859238
730707.487318403,18.162,-102.577,16.2,6.5,0,6,0,-0.117563066803556
730697.51788831,33.899,139.375,8.4,6.5,0,152,5,1.28612927075757
730678.064196296,57.447,-154.409,42.2,6.5,0,3,0,-0.418593062467538
730658.035961111,63.905,-20.742,10,6.5,0,0,0,-Inf
730654.653263079,63.922,-20.467,10,6.5,0,4,0,-0.293654325859238
730464.776718518,-36.293,-97.369,4.7,6.5,0,2,0,-0.594684321523219
730333.360472454,-30.394,-177.834,10,6.5,0,14,0,0.250413718491038
730320.095202546,-28.577,-177.598,49.9,6.5,0,2,0,-0.594684321523219
730230.794481134,-31.868,-179.02,49.4,6.5,0,2,0,-0.594684321523219
730068.229334259,-6.9466,128.9937,35,6.5,0,28,0,0.551443714155019
730001.734679282,-29.3682,-71.6196,12,6.5,0,4,0,-0.293654325859238
729965.750361921,-2.7226,138.9656,43.8,6.5,0,9,0,0.0585281922521249
729907.231992824,52.8757,160.0159,48.6,6.5,0,6,0,-0.117563066803556
729808.263128472,-8.31,114.95,2,6.5,0,10,0,0.1042856828128
729805.593651968,-4.507,129.055,38.6,6.5,0,11,0,0.145678367971025
729741.193655093,51.1694,178.8257,21.7,6.5,0,12,0,0.183466928860425
729631.343140856,-3.5229,144.3689,6.4,6.5,0,2,0,-0.594684321523219
729631.287504398,-15.1665,-175.5628,33,6.5,0,2,0,-0.594684321523219
729622.577278704,-41.7913,80.1827,10,6.5,0,1,0,-0.8957143171872
729610.93564919,-15.6098,-179.0754,10,6.5,0,1,0,-0.8957143171872
729551.912448611,-35.7475,-108.0959,10,6.5,0,2,0,-0.594684321523219
729425.442953588,37.7385,57.2892,35.7,6.5,0,6,1,-0.117563066803556
729288.173937732,9.4749,126.3234,39.5,6.5,0,381,3,1.68521065848842
729222.158667245,56.0452,165.0018,36.6,6.5,0,8,0,0.00737566980474358
729073.992688194,-1.2386,-14.2928,10,6.5,0,1,0,-0.8957143171872
729071.406233565,-1.4733,-15.3018,10.6,6.5,0,1,0,-0.8957143171872
728925.93881794,-10.7143,-78.5797,39.1,6.5,0,1,0,-0.8957143171872
728793.481467708,-8.4097,125.1057,11.2,6.5,0,6,0,-0.117563066803556
728763.552287037,-60.7739,-20.0212,10,6.5,0,1,0,-0.8957143171872
728678.628544213,5.0881,-72.9399,36.6,6.5,0,10,0,0.1042856828128
728643.472444329,-37.4565,177.5939,10.7,6.5,0,46,0,0.767043514494374
728638.678926389,18.1152,-101.4289,53.8,6.5,0,1,0,-0.8957143171872
728603.094475231,-57.2523,157.6266,17.7,6.5,0,1,0,-0.8957143171872
728439.169224884,-4.1894,135.5143,33,6.5,0,4,0,-0.293654325859238
728425.346016667,-2.0171,99.777,21.1,6.5,0,10,0,0.1042856828128
728179.117290972,-31.7879,-179.4586,30.3,6.5,0,1,1,-0.8957143171872
728145.480041551,-1.6598,99.5957,15.4,6.5,0,1,0,-0.8957143171872
727896.134417824,-31.2821,-71.9752,11.7,6.5,0,14,0,0.250413718491038
727889.944134144,-56.6192,-26.2014,20.1,6.5,0,16,0,0.308405665468725
727868.607255903,-2.3564,141.2334,37.8,6.5,0,12,0,0.183466928860425
727861.349315972,-29.6403,-177.3515,18.7,6.5,0,16,3,0.308405665468725
727859.96420162,-30.0684,-177.0307,15.7,6.5,0,24,5,0.484496924524406
727859.37804919,-30.1884,-177.2491,26.3,6.5,0,28,0,0.551443714155019
727755.396846528,44.6181,149.4823,19.9,6.5,0,19,0,0.383039283765629
727740.271427199,-28.3014,-176.767,20,6.5,0,1,0,-0.8957143171872
727737.167144792,-60.759,-22.0502,11.8,6.5,0,1,0,-0.8957143171872
727657.138820255,-5.6982,151.138,47.6,6.5,0,8,0,0.00737566980474358
727600.050441898,-5.712,103.1295,35,6.5,0,9,0,0.0585281922521249
727545.79104838,45.4525,151.6533,18.7,6.5,0,127,28,1.20808940376876
727292.641213542,-6.0402,-77.1296,20.7,6.5,0,48,0,0.785526920188387
727283.165551852,21.7117,121.7747,17.7,6.5,0,7,0,-0.0506162771729431
727250.108035301,58.4298,-175.4485,20.2,6.5,0,0,1,-Inf
727099.884163542,33.3704,138.468,33.9,6.5,0,10,0,0.1042856828128
727031.885234028,16.4517,121.0893,29.7,6.5,0,93,22,1.07276863136674
727030.310123495,15.6982,121.2211,25.1,6.5,0,165,0,1.32176962702671
727028.24613206,0.0435,-17.382,11.1,6.5,0,2,0,-0.594684321523219
726961.001158102,6.8962,-82.6347,9.6,6.5,0,3,0,-0.418593062467538
726822.005792708,8.1092,126.8356,21,6.5,0,57,8,0.860160538485292
726727.08689294,40.3559,51.5747,42.1,6.5,0,19,0,0.383039283765629
726645.143798032,19.418,-155.1178,3,6.5,0,1,0,-0.8957143171872
726513.264116551,-10.474,161.3792,20.7,6.5,0,1,0,-0.8957143171872
726477.571258565,46.9504,153.429,14,6.5,0,43,0,0.737754138392387
726183.980151736,77.5908,125.5212,34,6.5,0,0,0,-Inf
726124.503448958,-19.8034,133.951,5,6.5,0,18,4,0.359558187916106
726065.552738079,33.123,-116.0204,2,6.5,0,5,5,-0.196744312851181
726016.841382292,52.9512,159.9337,35.7,6.5,0,7,0,-0.0506162771729431
725964.753014931,-28.0933,-70.8683,16.9,6.5,0,0,0,-Inf
725909.240395023,54.1977,-162.6616,33.8,6.5,0,8,0,0.00737566980474358
725728.59627338,-56.8888,-48.8074,10,6.5,0,0,0,-Inf
725725.154100926,-9.9951,119.1243,25,6.5,0,0,0,-Inf
725560.685376505,10.3132,56.8139,8,6.5,0,4,0,-0.293654325859238
725437.003908449,40.3694,51.5985,28.2,6.5,0,15,0,0.280376941868481
725260.172073495,-6.3679,149.7515,10.2,6.5,0,25,2,0.502225691484838
725191.663758912,-17.231,167.8316,27.9,6.5,0,12,0,0.183466928860425
725142.842163773,-56.7201,-25.4005,10,6.5,0,7,0,-0.0506162771729431
725082.620849653,16.9809,-62.4585,20.2,6.5,0,11,0,0.145678367971025
724947.200584607,8.1644,-38.773,10,6.5,0,2,0,-0.594684321523219
724571.181689005,-60.748,-25.6026,24,6.5,0,13,0,0.218229035119637
724396.585948958,41.4997,143.8351,9,6.5,0,9,0,0.0585281922521249
724384.457512847,27.7824,62.0698,44.5,6.5,0,2,0,-0.594684321523219
724369.118087963,8.7957,-83.1137,43.8,6.5,0,24,0,0.484496924524406
724321.138947801,55.0336,-159.188,45.5,6.5,0,3,0,-0.418593062467538
723872.62873206,18.7456,120.857,38.9,6.5,0,0,0,-Inf
723853.574710417,43.5559,-127.6996,10,6.5,0,3,0,-0.418593062467538
723847.190480556,-31.3819,-110.7909,10,6.5,0,0,1,-Inf
723132.863647685,-23.6089,-174.8477,32,6.5,0,8,0,0.00737566980474358
722903.690269676,-30.4,178.9099,33,6.5,0,0,0,-Inf
722888.463319329,17.7634,-101.2954,2.8,6.5,0,9,0,0.0585281922521249
722709.649962269,33.3692,57.4371,34.1,6.5,0,33,0,0.622799622690688
722654.61295706,22.1922,121.4236,34.2,6.5,0,33,0,0.622799622690688
721818.111388194,40.3138,63.7208,9.7,6.5,0,27,0,0.535649446971787
737037.41053588,10.009,140.1315,20.27,6.4,0,10,5,0.195393590627356
737037.015905093,10.1164,140.2197,12.79,6.4,0,15,0,0.371484849683037
737016.940503472,29.8327,94.9776,8,6.4,0,5,0,-0.105636405036625
736920.130677778,-3.7682,101.6228,31,6.4,0,2,0,-0.503576413708663
736894.087035532,-16.4206,-73.6296,44.92,6.4,0,2,0,-0.503576413708663
736889.150101968,-4.7722,153.1958,34.78,6.4,0,13,0,0.309336942934193
736536.81858287,-2.969,148.0345,14,6.4,0,0,0,-Inf
736507.470269444,39.4793,73.3388,13,6.4,0,71,0,1.04665193934643
736409.951625347,54.294,162.8129,30,6.4,0,2,0,-0.503576413708663
736368.680012616,-6.6214,154.7073,31.62,6.4,0,6,0,-0.0264551589890003
736365.831567014,22.9387,120.5928,23,6.4,0,6,0,-0.0264551589890003
736148.047062616,37.4703,78.1205,19,6.4,0,23,0,0.557121426644949
736135.090366319,-36.3349,-73.6674,17.4,6.4,0,8,0,0.0984835776192996
736074.071504745,24.0574,122.4319,28.1,6.4,0,21,0,0.517612885361275
736053.366968981,-15.5745,-172.9139,15.8,6.4,0,19,5,0.474147191580185
736014.55455,-16.4423,168.2083,13.4,6.4,0,18,0,0.450666095730662
735834.939158796,-32.6953,-71.4416,32,6.4,0,3,0,-0.327485154652982
735779.661440394,-15.1011,-175.5143,26,6.4,0,5,0,-0.105636405036625
735731.776815162,-49.9255,-114.7631,7.1,6.4,0,3,0,-0.327485154652982
735679.570253009,7.6804,94.2252,19.3,6.4,0,59,0,0.9662456022695
735669.113961574,-60.8439,-20.1181,10,6.4,0,2,0,-0.503576413708663
735632.393479514,-32.9594,-177.9203,32.6,6.4,0,24,0,0.575604832338962
735511.726553819,-38.707,78.5007,11,6.4,0,6,0,-0.0264551589890003
735507.247162847,-30.8752,-178.2538,37.8,6.4,0,17,0,0.42584251200563
735400.73228206,11.7418,-87.0457,41.4,6.4,0,12,0,0.274574836674981
735266.92821088,-11.0263,165.4374,30,6.4,0,660,8,2.01493752616922
735217.441687963,31.1122,-119.6273,15.8,6.4,0,2,0,-0.503576413708663
735075.019280324,2.6255,96.1109,28.6,6.4,0,4,0,-0.202546418044682
734877.17170162,-10.5892,165.3084,33.3,6.4,0,14,0,0.341521626305594
734821.170283565,-0.953,126.8799,24.4,6.4,0,16,0,0.399513573283281
734768.963239699,-15.4477,-175.0799,12.7,6.4,0,7,0,0.0404916306416129
734680.511568866,-2.3891,136.6608,25.3,6.4,0,15,0,0.371484849683037
734659.493907755,-55.8442,147.235,14.4,6.4,0,0,0,-Inf
734593.00832037,-16.5479,-177.3915,19.4,6.4,0,6,0,-0.0264551589890003
734569.006691551,-10.3299,160.7456,44.1,6.4,0,5,0,-0.105636405036625
734495.583720486,52.9769,171.1047,26.4,6.4,0,4,1,-0.202546418044682
734354.540572222,51.3848,-178.4933,33.3,6.4,0,6,0,-0.0264551589890003
734126.543245023,23.7932,121.7033,50.1,6.4,0,7,0,0.0404916306416129
734116.667167014,-0.7227,-21.1384,10,6.4,0,0,0,-Inf
734059.848528935,52.5322,-167.1647,14.1,6.4,0,9,6,0.149636100066681
734059.234286805,52.7113,-166.9856,16.7,6.4,0,12,0,0.274574836674981
734040.303043403,18.8111,-107.2085,30.2,6.4,0,4,0,-0.202546418044682
734028.837804398,10.7159,-67.9132,19.6,6.4,0,0,0,-Inf
733955.395949653,34.1472,25.5396,13.7,6.4,0,14,0,0.341521626305594
733864.163213542,-3.5296,144.2344,16.8,6.4,0,1,0,-0.804606409372644
733792.14953125,-22.5598,170.9638,16.3,6.4,0,36,2,0.751696091394643
733788.310645486,-22.2597,170.6371,22.2,6.4,0,50,0,0.894363594963375
733734.667814815,-22.5087,171.2201,46.1,6.4,0,42,0,0.818642881025257
733710.481040856,30.4973,67.5633,2.9,6.4,0,39,10,0.786458197653855
733709.965257407,30.5928,67.3746,18.8,6.4,0,48,1,0.876634828002943
733675.106311343,17.5209,-105.4553,10,6.4,0,1,0,-0.804606409372644
733629.251229051,-61.0098,153.9057,10,6.4,0,1,0,-0.804606409372644
733567.517704861,37.9608,21.4486,15.8,6.4,0,2,0,-0.503576413708663
733559.192989931,-41.2531,80.4853,0.5,6.4,0,0,0,-Inf
733479.474702546,-16.6226,167.4016,16,6.4,0,7,1,0.0404916306416129
733416.351950694,32.4042,85.2551,27.7,6.4,0,17,0,0.42584251200563
733402.92009919,52.5935,-168.2481,36.1,6.4,0,26,0,0.610366938598174
733274.573841782,6.11,127.4461,23.8,6.4,0,13,1,0.309336942934193
733271.1278625,-5.2834,129.4668,42.4,6.4,0,4,1,-0.202546418044682
733148.556002431,-58.0707,148.1983,17.5,6.4,0,0,0,-Inf
733107.159490393,-0.5271,100.4647,22.5,6.4,0,12,0,0.274574836674981
732993.507869444,16.853,119.643,1,6.4,0,2,0,-0.503576413708663
732973.88708125,29.47,140.3444,31.1,6.4,0,17,0,0.42584251200563
732962.754145718,-31.2948,-71.4364,43.8,6.4,0,6,0,-0.0264551589890003
732823.954176273,-8.0827,110.2737,19.9,6.4,0,7,0,0.0404916306416129
732807.113145139,52.6031,-169.2162,54.5,6.4,0,9,0,0.149636100066681
732700.252074074,-17.3824,167.7923,33.4,6.4,0,17,0,0.42584251200563
732668.513922338,-54.6061,-135.9541,10,6.4,0,1,2,-0.804606409372644
732653.98115787,-30.2691,-177.6182,35.2,6.4,0,26,0,0.610366938598174
732646.703984491,6.2251,124.0402,36.8,6.4,0,15,2,0.371484849683037
732621.450238426,-3.2027,148.2153,32.3,6.4,0,1,0,-0.804606409372644
732418.69309456,1.8465,97.6843,37.8,6.4,0,157,9,1.39129324303659
732365.100941898,30.7699,56.8066,13,6.4,0,11,0,0.236786275785581
732334.854362384,-7.7818,159.5118,36.3,6.4,0,0,0,-Inf
732271.338449074,9.59,-84.149,24.5,6.4,0,8,0,0.0984835776192996
732107.952862384,-51.5976,139.6448,10,6.4,0,0,1,-Inf
731854.589357176,-30.6604,-177.3669,32.7,6.4,0,42,1,0.818642881025257
731846.198339583,19.7982,-70.6599,10,6.4,0,17,0,0.42584251200563
731826.769446759,-15.2917,-173.1703,10,6.4,0,9,1,0.149636100066681
731787.401246065,-1.5612,149.681,37.8,6.4,0,1,0,-0.804606409372644
731665.120447685,-8.3286,120.6717,46.3,6.4,0,1,0,-0.804606409372644
731608.747523264,-45.9606,35.2909,10,6.4,0,1,0,-0.804606409372644
731479.65527662,-1.696,134.31,10,6.4,0,100,4,1.19539359062736
731385.580819676,-30.789,-71.041,52.9,6.4,0,3,0,-0.327485154652982
731383.115465972,8.921,-83.956,47.1,6.4,0,3,0,-0.327485154652982
731188.480950116,-16.448,-177.386,33,6.4,0,2,0,-0.503576413708663
731177.97558912,-16.271,177.995,33,6.4,0,4,1,-0.202546418044682
731094.670140857,12.301,46.255,15.7,6.4,0,6,0,-0.0264551589890003
731058.01503044,39.097,24.268,19,6.4,0,18,0,0.450666095730662
731007.375109954,-6.884,146.338,37,6.4,0,24,0,0.575604832338962
730866.244627315,-40.338,78.33,10,6.4,0,1,0,-0.804606409372644
730757.974800232,-0.248,-80.603,18.7,6.4,0,25,0,0.593333599299394
730688.07889919,9.418,-85.324,42.2,6.4,0,30,0,0.672514845347018
730683.140085764,20.292,122.14,18.1,6.4,0,0,0,-Inf
730647.766318634,23.861,121.185,35.6,6.4,0,27,0,0.626757354786343
730643.622935532,29.411,131.458,26.6,6.4,0,2,0,-0.503576413708663
730494.912990972,-18.822,174.346,48.7,6.4,0,1,0,-0.804606409372644
730493.055348148,-9.864,159.926,2.7,6.4,0,0,0,-Inf
730406.065051157,54.652,-161.213,30,6.4,0,3,0,-0.327485154652982
730354.399768519,-40.469,-74.847,33.9,6.4,0,2,0,-0.503576413708663
730256.642973264,-2.599,138.217,49.9,6.4,0,4,0,-0.202546418044682
730210.246354398,6.109,-82.705,10,6.4,0,5,0,-0.105636405036625
730191.46903125,-20.4042,-174.0894,33,6.4,0,2,0,-0.503576413708663
730173.042038426,-21.383,169.651,23.4,6.4,0,4,0,-0.202546418044682
730144.025769213,30.61,131.136,48.2,6.4,0,2,0,-0.503576413708663
729994.377506597,39.5762,77.3403,33,6.4,0,9,2,0.149636100066681
729789.126391551,15.9184,-96.2446,29.2,6.4,0,5,0,-0.105636405036625
729765.204462384,-12.0264,-72.0638,33,6.4,0,6,0,-0.0264551589890003
729712.546971412,37.4824,20.6923,10,6.4,0,42,0,0.818642881025257
729676.569167014,36.3483,22.1048,13.3,6.4,0,3,0,-0.327485154652982
729539.710172454,-35.9445,-102.4959,10,6.4,0,0,0,-Inf
729521.927957523,-36.1161,-97.6809,10,6.4,0,1,0,-0.804606409372644
729428.361980324,-19.8737,-173.2283,38.7,6.4,0,4,0,-0.202546418044682
729300.408369213,11.7729,125.5176,46.8,6.4,0,19,1,0.474147191580185
729198.022380324,-53.8178,8.735,10,6.4,0,0,0,-Inf
729184.971687153,51.4243,-178.1193,23.4,6.4,0,94,0,1.16852144422705
728998.272302431,-9.0015,124.6884,37.7,6.4,0,21,0,0.517612885361275
728987.725135417,44.431,149.1129,27.8,6.4,0,210,0,1.51761288536128
728919.714820486,-17.1229,66.6909,8.5,6.4,0,2,0,-0.503576413708663
728902.71571331,-15.8122,166.4116,32.1,6.4,0,0,0,-Inf
728810.672692593,18.998,-107.4129,32.4,6.4,0,1,0,-0.804606409372644
728792.36612338,40.1673,21.6864,13.9,6.4,0,63,1,0.994734140080938
728772.122135995,51.3155,179.7132,0.5,6.4,0,12,0,0.274574836674981
728709.168940162,40.5611,-125.5335,10,6.4,0,1,0,-0.804606409372644
728693.10526875,-62.7125,155.6997,10,6.4,0,1,0,-0.804606409372644
728579.280343634,13.8611,124.5839,25.6,6.4,0,3,3,-0.327485154652982
728524.196494213,44.6331,150.1388,14.7,6.4,0,42,2,0.818642881025257
728443.591566667,20.5378,94.1826,40,6.4,0,3,0,-0.327485154652982
728392.049083681,40.5677,143.7458,13.3,6.4,0,13,0,0.309336942934193
728368.150249421,11.1597,-88.0813,23.2,6.4,0,0,0,-Inf
728292.325140046,-20.2679,169.8241,18.7,6.4,0,16,0,0.399513573283281
728078.284880671,19.0996,-26.4806,12,6.4,0,1,0,-0.804606409372644
728051.477028819,-56.4067,-24.5753,12.9,6.4,0,3,0,-0.327485154652982
728000.584430787,-14.3506,-178.2699,5.2,6.4,0,2,0,-0.503576413708663
727929.845230787,-32.1255,-178.0658,16.4,6.4,0,21,0,0.517612885361275
727860.972051042,42.5713,45.1159,16.4,6.4,0,2,0,-0.503576413708663
727835.587548727,24.0748,122.6459,42.7,6.4,0,3,0,-0.327485154652982
727818.164890509,-6.0808,26.6392,10.8,6.4,0,6,0,-0.0264551589890003
727787.635353241,32.6115,141.89,10.9,6.4,0,22,0,0.537816271449562
727660.802923611,15.407,-92.839,50,6.4,0,0,0,-Inf
727627.159657407,-3.0196,147.9164,19.4,6.4,0,2,0,-0.503576413708663
727543.710527083,-17.7812,-115.9864,10,6.4,0,11,1,0.236786275785581
727444.378803704,-17.8562,-116.0124,8.5,6.4,0,4,0,-0.202546418044682
727444.364453241,33.6947,138.7447,27.2,6.4,0,6,0,-0.0264551589890003
727381.218369329,-1.0977,99.8282,28.7,6.4,0,0,0,-Inf
727359.733212731,23.7655,-45.3776,9.7,6.4,0,0,0,-Inf
727238.679840856,-9.9145,159.1305,9.9,6.4,0,4,0,-0.202546418044682
727178.612297454,-15.3903,-173.1254,12.8,6.4,0,8,1,0.0984835776192996
727149.520022917,42.9436,78.073,8.9,6.4,0,1,0,-0.804606409372644
727143.781864236,28.2299,55.4695,15.7,6.4,0,5,0,-0.105636405036625
727093.574614931,-53.1699,159.6383,10,6.4,0,0,0,-Inf
727070.658243403,0.5442,126.0699,2.2,6.4,0,5,0,-0.105636405036625
726991.392583333,-3.5327,144.4518,29.3,6.4,0,0,0,-Inf
726966.182759259,-40.2791,176.0461,23.6,6.4,0,13,0,0.309336942934193
726837.230782986,-15.4219,-172.9087,42.6,6.4,0,2,0,-0.503576413708663
726768.07354375,39.8177,143.7266,3.3,6.4,0,89,7,1.14478359727227
726724.486676389,-35.6254,-17.4195,12,6.4,0,1,1,-0.804606409372644
726709.178039815,18.0472,-105.6899,16.6,6.4,0,1,0,-0.804606409372644
726663.863033912,-8.0409,125.1607,52.3,6.4,0,2,0,-0.503576413708663
726537.90955787,-13.6965,34.4452,30,6.4,0,3,0,-0.327485154652982
726453.414782292,-29.8249,-177.9099,33.5,6.4,0,2,0,-0.503576413708663
726442.670518866,-15.3073,-173.5233,43.6,6.4,0,3,0,-0.327485154652982
726140.760487847,50.7642,173.4396,36.4,6.4,0,3,0,-0.327485154652982
726059.685475,12.8427,124.8031,21.1,6.4,0,2,0,-0.503576413708663
725928.784608796,55.1269,165.4611,7.5,6.4,0,5,0,-0.105636405036625
725894.778113079,10.6817,126.0936,25.9,6.4,0,32,1,0.700543568947262
725802.079738889,0.0734,-77.6377,5.3,6.4,0,13,0,0.309336942934193
725774.516531366,37.016,141.7192,37.2,6.4,0,20,0,0.496423586291337
725766.113740394,1.2896,126.2649,45.1,6.4,0,28,0,0.642551621969575
725670.866004398,-17.6473,168.0691,34.6,6.4,0,8,0,0.0984835776192996
725509.680829514,52.2603,-174.2915,26,6.4,0,36,2,0.751696091394643
725499.949410764,51.5363,-174.8368,19.1,6.4,0,223,5,1.54369845367552
725476.619568518,-57.7758,-24.3829,11,6.4,0,1,0,-0.804606409372644
725327.175215857,-38.5941,78.3459,10,6.4,0,0,0,-Inf
725318.982317593,7.7344,137.0161,16.8,6.4,0,0,0,-Inf
725231.159237268,37.767,141.7744,51.7,6.4,0,4,0,-0.202546418044682
725223.108609144,7.4616,123.471,34.4,6.4,0,0,0,-Inf
725216.958275347,-60.3006,-27.0018,33,6.4,0,3,0,-0.327485154652982
725191.133008333,-54.8391,146.4352,10,6.4,0,0,0,-Inf
725141.757778356,-10.6255,41.3315,33.4,6.4,0,25,1,0.593333599299394
724979.172588542,44.15,148.1994,35.5,6.4,0,35,0,0.739461634977632
724913.002483218,-25.8769,-175.9002,21,6.4,0,1,0,-0.804606409372644
724728.837881482,-4.6077,145.8333,25,6.4,0,10,0,0.195393590627356
724621.384610764,8.1405,137.2054,33,6.4,0,1,0,-0.804606409372644
724553.78624838,-26.5498,-70.6202,4.8,6.4,0,13,0,0.309336942934193
724358.256586921,-6.4819,154.6378,36.2,6.4,0,18,3,0.450666095730662
724333.299283102,49.2296,155.5605,47.5,6.4,0,2,0,-0.503576413708663
724064.526091319,-18.1118,-172.5064,33,6.4,0,10,0,0.195393590627356
723991.105623727,42.2279,142.4597,26.5,6.4,0,65,1,1.00830694727021
723361.305629398,34.814,139.2929,19.4,6.4,0,8,1,0.0984835776192996
723161.332690046,1.6216,-79.3422,28.1,6.4,0,44,0,0.838846267113543
722955.343037153,56.6514,-156.7222,54.9,6.4,0,4,0,-0.202546418044682
722874.893826389,60.7354,-141.5475,16.9,6.4,0,12,0,0.274574836674981
